,5_ADMINISTRATIVE DATA_Security Classification,10_ADMINISTRATIVE DATA_Type of Action,102_ADMINISTRATIVE DATA_Agency Serial Number,107_ADMINISTRATIVE DATA_Authorization Date,110_EMISSION CHARACTERISTICS_Frequency(ies),110_EMISSION CHARACTERISTICS_Frequency(ies),113_EMISSION CHARACTERISTICS_Station Class,114_EMISSION CHARACTERISTICS_Emission Designator,115_EMISSION CHARACTERISTICS_Transmitter Power,117_EMISSION CHARACTERISTICS_Effective Radiated Power,140_TIME/DATE INFORMATION_Required Date,141_TIME/DATE INFORMATION_Expiration Date,143_TIME/DATE INFORMATION_Revision Date,200_ORGANIZATIONAL INFORMATION_Agency,203_ORGANIZATIONAL INFORMATION_Bureau,300_TRANSMITTER LOCATION DATA_State/Country,301_TRANSMITTER LOCATION DATA_Antenna Location,303_TRANSMITTER LOCATION DATA_Antenna Coordinates,303_TRANSMITTER LOCATION DATA_Antenna Coordinates,304_TRANSMITTER LOCATION DATA_Call Sign,356_TRANSMITTER ANTENNA DATA_Antenna Structure Height,358_TRANSMITTER ANTENNA DATA_Antenna Elevation,359_TRANSMITTER ANTENNA DATA_Antenna Feedpoint Height,803_ADDITIONAL INFORMATION_Requestor Data,901_ADDITIONAL INFORMATION_Record Status,911_ADDITIONAL INFORMATION_Date of Last Transaction,924_ADDITIONAL INFORMATION_Data Source Indicator,927_ADDITIONAL INFORMATION_Date of Entry,963_ADDITIONAL INFORMATION_FCC File Number,110_EMISSION CHARACTERISTICS_Frequency(ies),306_TRANSMITTER LOCATION DATA_Authorized Radius,362_TRANSMITTER ANTENNA DATA_Antenna Orientation,403_RECEIVER LOCATION DATA_Antenna Coordinates,403_RECEIVER LOCATION DATA_Antenna Coordinates,404_RECEIVER LOCATION DATA_Call Sign,458_RECEIVER ANTENNA DATA_Antenna Elevation,459_RECEIVER ANTENNA DATA_Antenna Feedpoint Height,354_TRANSMITTER ANTENNA DATA_,355_TRANSMITTER ANTENNA DATA_Antenna Structure Nomenclature,357_TRANSMITTER ANTENNA DATA_Antenna Gain,360_TRANSMITTER ANTENNA DATA_Antenna Horizontal Beamwidth,400_RECEIVER LOCATION DATA_State/Country,401_RECEIVER LOCATION DATA_Antenna Location,406_RECEIVER LOCATION DATA_Authorized Radius,456_RECEIVER ANTENNA DATA_Antenna Structure Height,457_RECEIVER ANTENNA DATA_Antenna Gain,454_RECEIVER ANTENNA DATA_Antenna Name,455_RECEIVER ANTENNA DATA_Antenna Nomenclature,460_RECEIVER ANTENNA DATA_Antenna Horizontal Beamwidth,103_ADMINISTRATIVE DATA_IRAC Docket Number,130_TIME/DATE INFORMATION_Time,144_TIME/DATE INFORMATION_Approval Authority Indicator,340_TRANSMITTER EQUIPMENT_Equipment Nomenclature,373_TRANSMITTER ANTENNA DATA_JSC Area Code,402_RECEIVER LOCATION DATA_Receiver Control,462_RECEIVER ANTENNA DATA_Antenna Orientation,463_RECEIVER ANTENNA DATA_Antenna Polarization,473_RECEIVER ANTENNA DATA_JSC Area Code,500_SUPPLEMENTARY DETAILS_IRAC Notes,503_SUPPLEMENTARY DETAILS_Agency Free-text Comments,511_DataNumberSFAFItem_Major Function Identifier,512_DataNumberSFAFItem_Intermediate Function Identifier,513_DataNumberSFAFItem_Detailed Function Identifier,520_DataNumberSFAFItem_Supplementary Details,956_ADDITIONAL INFORMATION_Agency Action Number,142_TIME/DATE INFORMATION_Review Date,202_ORGANIZATIONAL INFORMATION_Unified Command Service,204_ORGANIZATIONAL INFORMATION_Command,205_ORGANIZATIONAL INFORMATION_Subcommand,206_ORGANIZATIONAL INFORMATION_InstallationManager   Frequency,207_ORGANIZATIONAL INFORMATION_Operating Unit,"341_TRANSMITTER EQUIPMENT_NumberName   of Stations, System",343_TRANSMITTER EQUIPMENT_EquipmentIdentificationCertificationNumber,440_RECEIVER EQUIPMENT_Equipment Nomenclature,443_RECEIVER EQUIPMENT_EquipmentIdentificationCertificationNumber,501_SUPPLEMENTARY DETAILS_Notes free-text Comments,701_OTHER ASSIGNMENT IDENTIFIERS_Frequency Action Officer,702_OTHER ASSIGNMENT IDENTIFIERS_Control/Request Number,928_ADDITIONAL INFORMATION_Date of Receipt,118_EMISSION CHARACTERISTICS_Power/ERP Augmentation,209_ORGANIZATIONAL INFORMATION_AreaOtherAFC/DoDOrganizationsAFC,345_TRANSMITTER EQUIPMENT_Radar Tunability,346_TRANSMITTER EQUIPMENT_Pulse Duration,347_TRANSMITTER EQUIPMENT_Pulse Repetition Rate,502_SUPPLEMENTARY DETAILS_Description of Requirement,342_TRANSMITTER EQUIPMENT_Aircraft Nautical Mile Value,958_ADDITIONAL INFORMATION_Routine Agenda Item,208_ORGANIZATIONAL INFORMATION_User Net/Code,442_RECEIVER EQUIPMENT_Aircraft Nautical Mile Value,147_TIME/DATE INFORMATION_Joint Agencies,506_DataNumberSFAFItem_Paired Frequency,361_TRANSMITTER ANTENNA DATA_Antenna Vertical Beamwidth,116_EMISSION CHARACTERISTICS_Power Type,461_RECEIVER ANTENNA DATA_Antenna Vertical Beamwidth,201_ORGANIZATIONAL INFORMATION_Unified Command,349_TRANSMITTER ANTENNA DATA_Sidelobe Suppression,302_TRANSMITTER LOCATION DATA_Station Control
178,UE ,M ,AF  959635 ,,M909.5 ,909.5,['MLP '],['1M50F1D '],['W.25 '],['27 '],,,,USAF ,,DE ,DOVER ,390735N0752835W ,"39.12638888888889,-75.47638888888889",,,,['24 '],"DANIEL JONES,6182295308,171120 ",A ,20180110 ,FRRS ,19960402 ,,,,"['ND ', 'V ']",390735N0752835W ,"39.12638888888889,-75.47638888888889",,,,DIPOLE ,,['3 '],,DE ,DOVER ,1 ,,,,,,,,U ,"['C,SMG3850 ']",A ,,,,A ,['S362 '],,SUSTAINING OPERATIONS ,SUPPLY AND LOGISTICS ,['INVENTORY/INVENTORY CONTROLS '],"ALL OPS/TRANSMISSIONS SHALL CEASE UNTIL THE INTERFERENCE IS ELIMINATED. 
BAR CODE SCANNER USED TO COLLECT, ORGANIZE, AND FORWARD CARGO/PASSENGER 
INTERFERENCE FROM ANY FEDERAL OR NON-FEDERAL AUTH RADIO SYSTEM, OTHER 
MOVEMENT INFO. ALL OPS WITH THIS FCC NON-LICENSED EQUIP MUST ACCEPT ANY 
NON-LICENSED DEVICES OR INDUSTRIAL, SCIENTIFIC AND MEDICAL (ISM) EQUIP. 
UPON NOTIFICATION THAT OPS UNDER THIS ASSIGNMENT IS CAUSING INTERFERENCE ",CAM ,20230110 ,['AFAMC '],AFAMC ,AFAMC ,DOVER ,['436APS '],,['J/F 12/07089 '],"['C,SMG3850 ']",['J/F 12/07089 '],,T18 ,AFAMC 17-0122 ,20180110 ,['E '],,,,,CONSOLIDATED AERIAL PORT SYSTEM II (CAPSII) ,,,INVEN ,,,,,,,,,
179,UE ,M ,AF  959637 ,,M912.5 ,912.5,['MLP '],['1M50F1D '],['W.25 '],['27 '],,,,USAF ,,DE ,DOVER ,390735N0752835W ,"39.12638888888889,-75.47638888888889",,,,['24 '],"DANIEL JONES,6182295308,171120 ",A ,20180110 ,FRRS ,19960402 ,,,,"['ND ', 'V ']",390735N0752835W ,"39.12638888888889,-75.47638888888889",,,,DIPOLE ,,['3 '],,DE ,DOVER ,1 ,,,,,,,,U ,"['C,SMG3850 ']",A ,,,,A ,['S362 '],,SUSTAINING OPERATIONS ,SUPPLY AND LOGISTICS ,['INVENTORY/INVENTORY CONTROLS '],"ALL OPS/TRANSMISSIONS SHALL CEASE UNTIL THE INTERFERENCE IS ELIMINATED. 
BAR CODE SCANNER USED TO COLLECT, ORGANIZE, AND FORWARD CARGO/PASSENGER 
INTERFERENCE FROM ANY FEDERAL OR NON-FEDERAL AUTH RADIO SYSTEM, OTHER 
MOVEMENT INFO. ALL OPS WITH THIS FCC NON-LICENSED EQUIP MUST ACCEPT ANY 
NON-LICENSED DEVICES OR INDUSTRIAL, SCIENTIFIC AND MEDICAL (ISM) EQUIP. 
UPON NOTIFICATION THAT OPS UNDER THIS ASSIGNMENT IS CAUSING INTERFERENCE ",CAM ,20230110 ,['AFAMC '],AFAMC ,AFAMC ,DOVER ,['436APS '],,['J/F 12/07089 '],"['C,SMG3850 ']",['J/F 12/07089 '],,T18 ,AFAMC 17-0122 ,20180110 ,['E '],,,,,CONSOLIDATED AERIAL PORT SYSTEM II (CAPSII) ,,,INVEN ,,,,,,,,,
180,UE ,M ,AF  959633 ,,M906.5 ,906.5,['MLP '],['1M50F1D '],['W.25 '],['27 '],,,,USAF ,,DE ,DOVER ,390735N0752835W ,"39.12638888888889,-75.47638888888889",,,,['24 '],"DANIEL JONES,6182295308,171120 ",A ,20180110 ,FRRS ,19960402 ,,,,"['ND ', 'V ']",390735N0752835W ,"39.12638888888889,-75.47638888888889",,,,DIPOLE ,,['3 '],,DE ,DOVER ,1 ,,,,,,,,U ,"['C,SMG3850 ']",A ,,,,A ,['S362 '],,SUSTAINING OPERATIONS ,SUPPLY AND LOGISTICS ,['INVENTORY/INVENTORY CONTROLS '],"ALL OPS/TRANSMISSIONS SHALL CEASE UNTIL THE INTERFERENCE IS ELIMINATED. 
BAR CODE SCANNER USED TO COLLECT, ORGANIZE, AND FORWARD CARGO/PASSENGER 
INTERFERENCE FROM ANY FEDERAL OR NON-FEDERAL AUTH RADIO SYSTEM, OTHER 
MOVEMENT INFO. ALL OPS WITH THIS FCC NON-LICENSED EQUIP MUST ACCEPT ANY 
NON-LICENSED DEVICES OR INDUSTRIAL, SCIENTIFIC AND MEDICAL (ISM) EQUIP. 
UPON NOTIFICATION THAT OPS UNDER THIS ASSIGNMENT IS CAUSING INTERFERENCE ",CAM ,20230110 ,['AFAMC '],AFAMC ,AFAMC ,DOVER ,['436APS '],,['J/F 12/07089 '],"['C,SMG3850 ']",['J/F 12/07089 '],,T18 ,AFAMC 17-0122 ,20180110 ,['E '],,,,,CONSOLIDATED AERIAL PORT SYSTEM II (CAPSII) ,,,INVEN ,,,,,,,,,
181,UE ,M ,AF  959638 ,,M915 ,915.0,['MLP '],['1M50F1D '],['W.25 '],['27 '],,,,USAF ,,DE ,DOVER ,390735N0752835W ,"39.12638888888889,-75.47638888888889",,,,['24 '],"DANIEL JONES,6182295308,171120 ",A ,20180110 ,FRRS ,19960402 ,,,,"['ND ', 'V ']",390735N0752835W ,"39.12638888888889,-75.47638888888889",,,,DIPOLE ,,['3 '],,DE ,DOVER ,1 ,,,,,,,,U ,"['C,SMG3850 ']",A ,,,,A ,['S362 '],,SUSTAINING OPERATIONS ,SUPPLY AND LOGISTICS ,['INVENTORY/INVENTORY CONTROLS '],"ALL OPS/TRANSMISSIONS SHALL CEASE UNTIL THE INTERFERENCE IS ELIMINATED. 
BAR CODE SCANNER USED TO COLLECT, ORGANIZE, AND FORWARD CARGO/PASSENGER 
INTERFERENCE FROM ANY FEDERAL OR NON-FEDERAL AUTH RADIO SYSTEM, OTHER 
MOVEMENT INFO. ALL OPS WITH THIS FCC NON-LICENSED EQUIP MUST ACCEPT ANY 
NON-LICENSED DEVICES OR INDUSTRIAL, SCIENTIFIC AND MEDICAL (ISM) EQUIP. 
UPON NOTIFICATION THAT OPS UNDER THIS ASSIGNMENT IS CAUSING INTERFERENCE ",CAM ,20230110 ,['AFAMC '],AFAMC ,AFAMC ,DOVER ,['436APS '],,['J/F 12/07089 '],"['C,SMG3850 ']",['J/F 12/07089 '],,T18 ,AFAMC 17-0122 ,20180110 ,['E '],,,,,CONSOLIDATED AERIAL PORT SYSTEM II (CAPSII) ,,,INVEN ,,,,,,,,,
182,UE ,M ,AF  959636 ,,M911 ,911.0,['MLP '],['1M50F1D '],['W.25 '],['27 '],,,,USAF ,,DE ,DOVER ,390735N0752835W ,"39.12638888888889,-75.47638888888889",,,,['24 '],"DANIEL JONES,6182295308,171120 ",A ,20180110 ,FRRS ,19960402 ,,,,"['ND ', 'V ']",390735N0752835W ,"39.12638888888889,-75.47638888888889",,,,DIPOLE ,,['3 '],,DE ,DOVER ,1 ,,,,,,,,U ,"['C,SMG3850 ']",A ,,,,A ,['S362 '],,SUSTAINING OPERATIONS ,SUPPLY AND LOGISTICS ,['INVENTORY/INVENTORY CONTROLS '],"ALL OPS/TRANSMISSIONS SHALL CEASE UNTIL THE INTERFERENCE IS ELIMINATED. 
BAR CODE SCANNER USED TO COLLECT, ORGANIZE, AND FORWARD CARGO/PASSENGER 
INTERFERENCE FROM ANY FEDERAL OR NON-FEDERAL AUTH RADIO SYSTEM, OTHER 
MOVEMENT INFO. ALL OPS WITH THIS FCC NON-LICENSED EQUIP MUST ACCEPT ANY 
NON-LICENSED DEVICES OR INDUSTRIAL, SCIENTIFIC AND MEDICAL (ISM) EQUIP. 
UPON NOTIFICATION THAT OPS UNDER THIS ASSIGNMENT IS CAUSING INTERFERENCE ",CAM ,20230110 ,['AFAMC '],AFAMC ,AFAMC ,DOVER ,['436APS '],,['J/F 12/07089 '],"['C,SMG3850 ']",['J/F 12/07089 '],,T18 ,AFAMC 17-0122 ,20180110 ,['E '],,,,,CONSOLIDATED AERIAL PORT SYSTEM II (CAPSII) ,,,INVEN ,,,,,,,,,
183,UE ,M ,AF  959634 ,,M908 ,908.0,['MLP '],['1M50F1D '],['W.25 '],['27 '],,,,USAF ,,DE ,DOVER ,390735N0752835W ,"39.12638888888889,-75.47638888888889",,,,['24 '],"DANIEL JONES,6182295308,171120 ",A ,20180110 ,FRRS ,19960402 ,,,,"['ND ', 'V ']",390735N0752835W ,"39.12638888888889,-75.47638888888889",,,,DIPOLE ,,['3 '],,DE ,DOVER ,1 ,,,,,,,,U ,"['C,SMG3850 ']",A ,,,,A ,['S362 '],,SUSTAINING OPERATIONS ,SUPPLY AND LOGISTICS ,['INVENTORY/INVENTORY CONTROLS '],"ALL OPS/TRANSMISSIONS SHALL CEASE UNTIL THE INTERFERENCE IS ELIMINATED. 
BAR CODE SCANNER USED TO COLLECT, ORGANIZE, AND FORWARD CARGO/PASSENGER 
INTERFERENCE FROM ANY FEDERAL OR NON-FEDERAL AUTH RADIO SYSTEM, OTHER 
MOVEMENT INFO. ALL OPS WITH THIS FCC NON-LICENSED EQUIP MUST ACCEPT ANY 
NON-LICENSED DEVICES OR INDUSTRIAL, SCIENTIFIC AND MEDICAL (ISM) EQUIP. 
UPON NOTIFICATION THAT OPS UNDER THIS ASSIGNMENT IS CAUSING INTERFERENCE ",CAM ,20230110 ,['AFAMC '],AFAMC ,AFAMC ,DOVER ,['436APS '],,['J/F 12/07089 '],"['C,SMG3850 ']",['J/F 12/07089 '],,T18 ,AFAMC 17-0122 ,20180110 ,['E '],,,,,CONSOLIDATED AERIAL PORT SYSTEM II (CAPSII) ,,,INVEN ,,,,,,,,,
184,UE ,N ,AF  130187 ,20130827 ,M1090 ,1090.0,['ALTO '],['16M00M1D '],['W150 '],['64.8 '],,,20130827 ,USAF ,,DE ,DOVER ,390732N0752818W ,"39.12555555555556,-75.47166666666666",,,['8 '],['49 '],"TIMOTHY ZAJESKI,3026776146,130619 ",,20130828 ,FRRS ,20130828 ,,,2T ,"['312 ', 'J ']",390650N0752719W ,"39.11388888888889,-75.45527777777778",,['8 '],['49 '],YAGI ,,['13 '],,DE ,DOVER ,,,['27 '],['DIPOLEARRY '],,,['J0950582 '],1 ,Y ,"['C,BEGKT70/73 ']",A ,"I,DOD-S ",['132 '],['V '],A ,['S401 '],"['P/W M2740, AF  020031 ', 'P/W M2775, AF  023704 ']",AIR OPERATIONS ,NAVAIDS ,"['IFF,SIF ']","7110.66D, DATED 11/16/09) THE MSRM IS AN INTEGRAL PART OF DASR, WHICH 
AFT130093 12 FEB 2013 
DIRECTLY SUPPORTS THE DOVER AFB AIR TRAFFIC CONTROL. COORD W/BRISTOL/FAA 
IDENTITY, RANGE, AND ALTITUDE OF A SIMULATED AIRCRAFT. MRSM BEARING TO 
MODE-C ALTITUDE IS 90,000 - 99,000 FT. A/C ID IS 1273-1275 (PER JO 
RESPONDING TO SECONDARY RADAR INTERROGATIONS. THE REPLY INCLUDES THE 
THE DASR IS 312 DEGREES TRUE. APPROXIMATE DISTANCE TO DASR IS 2.0 KM. 
THE MRSM PROVIDES A CONFIDENCE CHECK FOR THE SURVEILLANCE OPS AND ATC BY ",JP ,20230827 ,['AFAMC '],AFAMC ,AFAMC ,DOVER ,['436CS '],,['J/F 12/07099/4 '],"['G,AN/GPN-30 ']",['J/F 12/07099/4 '],,T02 ,AFAMC 13-1778 ,20130725 ,['E '],['FAAEA '],FX ,['0.45 '],,"ACTS AS A TEST GROUND TRANSPONDER. CONTAINED WITHIN THE MRSM UNIT ARE 
AN/GPN-30 (KNOWN AS THE ASR-11 WITHIN THE FAA., AND DASR WITHIN DOD). 
AND OPERATIONAL MONITORING OF INTERROGATION SIGNALS FROM THE MSSR, AND 
ANY GIVEN TIME. THEY ARE CONFIGURED AS TEST TRANSPONDERS TO THE 
EACH OTHER. AS SUCH, ONLY ONE OF THE TWO TRANSPONDERS IS OPERATED AT 
MONOPULSE SECONDARY SURVEILLANCE RADAR (MSSR, BEACON) USED IN THE 
MRSM NTH SUBMITTED UNDER CASE NUMBER ESC 10024L 
PARAMETERS LISTED IN 520 FIELD PER FAA MANDATES. 
THE DIGITAL AIRPORT SURVEILLANCE RADAR (DASR) IS USED FOR TERMINAL AIR 
THIS REMOTE SYSTEM MONITOR (MSRM) IS THE TEST TRANSPONDER FOR THE 
TRAFFIC SURVEILLANCE AND CONTROL. THE MRSM IS REQUIRED FOR MAINTENANCE 
TWO BENDIX-KING KT70/73 TRANSPONDERS ACTING AS ALTERNATE BACKUPS FOR ",1 ,A ,,,"['AF ', 'FAA ']","['M1030.0000,AF  023702,DUPX PAIRING ']",,,,,,
185,UE ,N ,AF  130187 ,20130827 ,M1090 ,1090.0,['ALTO '],['16M00M1D '],['W150 '],['64.8 '],,,20130827 ,USAF ,,DE ,DOVER ,390732N0752818W ,"39.12555555555556,-75.47166666666666",,,['8 '],['49 '],"TIMOTHY ZAJESKI,3026776146,130619 ",,20130828 ,GMF ,20130828 ,,,2T ,"['312 ', 'J ']",390650N0752719W ,"39.11388888888889,-75.45527777777778",,['8 '],['49 '],YAGI ,,['13 '],,DE ,DOVER ,,,['27 '],['DIPOLEARRY '],,,['J0950582 '],1 ,Y ,"['C,BEGKT70/73 ']",A ,"I,DOD-S ",['132 '],['V '],A ,['S401 '],"['P/W M2740, AF  020031 ', 'P/W M2775, AF  023704 ']",AIR OPERATIONS ,NAVAIDS ,"['IFF,SIF ']","7110.66D, DATED 11/16/09) THE MSRM IS AN INTEGRAL PART OF DASR, WHICH 
AFT130093 12 FEB 2013 
DIRECTLY SUPPORTS THE DOVER AFB AIR TRAFFIC CONTROL. COORD W/BRISTOL/FAA 
IDENTITY, RANGE, AND ALTITUDE OF A SIMULATED AIRCRAFT. MRSM BEARING TO 
MODE-C ALTITUDE IS 90,000 - 99,000 FT. A/C ID IS 1273-1275 (PER JO 
RESPONDING TO SECONDARY RADAR INTERROGATIONS. THE REPLY INCLUDES THE 
THE DASR IS 312 DEGREES TRUE. APPROXIMATE DISTANCE TO DASR IS 2.0 KM. 
THE MRSM PROVIDES A CONFIDENCE CHECK FOR THE SURVEILLANCE OPS AND ATC BY ",JP ,20230827 ,,,,,,,['J/F 12/07099/4 '],"['G,AN/GPN-30 ']",,,T02 ,AFAMC 13-1778 ,,['E '],,FX ,['0.45 '],,,1 ,A ,,,"['AF ', 'FAA ']","['M1030.0000,AF  023702,DUPX PAIRING ']",,,,,,
186,UE ,M ,AF  105297 ,,M2400-M2483.5 ,,['MO '],['320KG7E '],['W0.1 '],,,,,USAF ,,DE ,DOVER ,390730N0752825W ,"39.125,-75.47361111111111",,,,,"RODERICK RENFRO,4783271717,200828 ",,20200901 ,FRRS ,20100323 ,,"2400.0, 2483.5",161B ,"['ND ', 'V ']",390730N0752825W ,"39.125,-75.47361111111111",,,,WHIP ,,['0 '],['360 '],DE ,DOVER ,,,['0 '],['WHIP '],,,,3 ,U ,"['G,OK-671(V)/A AWICS ']",A ,,['ND '],['V '],A ,"['E039 ', 'C086 ', 'S144 ']",,AIR OPERATIONS ,AIR/AIR COMMUNICATIONS ,['INTERPLANE '],"9.8.2.8C. 
ATTACHMENTS HAVE BEEN A SAFETY HAZARD. ESSENTIAL TO AVOID AVIATION 
AWICS IS USED TO PROVIDE AIRCRAFT CREW WITH THE ABILITY TO COMMUNICATE 
MISHAP CAUSED BY ENTANGLEMENT WITH EXISTING ICS CORDS. ASSIG IAW NTIA 
OVER THE AIRCRAFTS EXISTING ICS WITHOUT ATTACHING CORDS. CORD ",SJS ,20251120 ,['AFRC '],AFRC ,4AF ,DOVER ,"['326AS ', '709AS ']",,['J/F 12/09172 '],"['G,OK-671(V)/A AWICS ']",['J/F 12/09172 '],"['M014,0150,AGL ', 'M018,N   ,200825,GODDARD,MIDAFC ']",T15 ,AFRC 20-1542 ,20200901 ,,,,,,TRULINK AWICS AIRCRAFT INTERNAL INTERCOM SYSTEM ,,,,,,,['68 '],,,,,
187,UE ,M ,AF  998220 ,,M2400-2483.5 ,,"['FX ', 'MO ']","['2M36F1D ', '2M36F1D ']","['W.5 ', 'W.1 ']",,,,,USAF ,,DE ,DOVER ,390730N0752825W ,"39.125,-75.47361111111111",,,,,"TRAVIS MCMANUS,6182295308,200814 ",A ,20200819 ,FRRS ,20000106 ,,"2400.0, 2483.5",,,,,,,,,,,,DE ,DOVER ,,,,,,,,,U ,"['C,AP-65 ']",A ,,,,A ,"['E039 ', 'S361 ', 'C086 ']",,SUSTAINING OPERATIONS ,ADMINISTRATIVE ,['WIRELESS LOCAL AREA NETWORK '],"CLAIM INTERFERENCE PROTECTION AND WILL IMMEDIATELY BE 
EQUIPMENT WILL NOT BE USED FOR CRITICAL TACTICAL OR 
INTERFERENCE. THIS ASSIGNMENT DOCUMENTS THE VARIOUS 
IS RESTRICT TO ON-BASE USE ONLY. 
K OF THE NTIA MANUAL AND SHALL NOT EXCEED 6DBW EIRP. 
LICENSED DEVICES HAS NO VESTED OR RECOGNIZD RIGHT TO 
PAD,IMDS AND AAFES SYSTEMS TO NAME A FEW.  THIS ASSIGNMENT 
REQUIREMENTS OF A)PART 15 OF CHAPTER 47 OF 
SHUT OFF UPON NOTIFICATION THAT IT IS CAUSING 
STRATEGIC COMMAND AND COMTROL APPLICATIONS.  NON- 
THE CODE OF FRDERAL REGULATIONS OR B) ANEX 
THE EQUIPMENT COMPLIES  WITH THE TECHNICAL 
THE EQUIPMENT COMPLIES WITH THE TECHNICAL 
USE ANY PART OF THE RADIO FREQUENCY SPECTUM, MAY NOT 
WIRELESS LAN EQUIPMENT USED ON BASE.  GATES,SATS,MOBILE ",JRL ,20250819 ,['AFAMC '],AFAMC ,AFAMC ,DOVER ,['436CS '],,,"['C,AP-65 ']",,,T11 ,AFAMC 20-0006 ,20200819 ,,,,,,AAFES SYSTEM ON BASE ,,,WLAN ,,,,,,,,,
188,UA ,M ,AF  894004 ,19900109 ,M1090 ,1090.0,['ALTO '],['6M00M1D '],['W50 '],,,,20190523 ,USAF ,,DE ,DOVER ,390720N0752807W ,"39.12222222222222,-75.46861111111112",,,['7 '],['9 '],"RYLAN PHUNG,3026773215,190429 ",A ,20190524 ,FRRS ,19890120 ,,,,"['ND ', 'V ']",390746N0752758W ,"39.129444444444445,-75.4661111111111",,,,DIPOLE ,,['0 '],,DE ,DOVER ,,,['20 '],['DIPOLEARRY '],,,"['J1508772 ', 'I8977076 ', 'J0550596 ', 'J0479961 ', 'I9487709 ']",4 ,Y ,"['G,AN/TPX49 ']",A ,"I,DOD-S ",['R '],['V '],A ,['S401 '],,AIR OPERATIONS ,NAVAIDS ,['AIRPORT SURVEILLANCE RADAR '],"23 JUNE 2008 MEA-08-221 
RADAR BEACON RANGE/AZIMUTH VERIFICATION COORDINATED WITH FAA DON BRISTOL ",PB ,20290523 ,['AFAMC '],AFAMC ,AFAMC ,DOVER ,['436CS '],,['J/F 12/03328/2 '],"['G,AN/TPX42 ']",['J/F 12/03328/2 '],"['M018,N   ,190430,GODDARD,MIDAFC ']",T15 ,AFAMC 2007-1202 ,20190506 ,,['FAAEA '],,['.35-.55 '],['270-450 '],METRICS AND GPS CONSIDERED ,,A ,IFF ,,,,,,,,,
189,U ,M ,AF  894004 ,19900109 ,M1090 ,1090.0,['ALTO '],['6M00M1D '],['W50 '],,,,20190523 ,USAF ,,DE ,DOVER ,390720N0752807W ,"39.12222222222222,-75.46861111111112",,,['7 '],['9 '],"RYLAN PHUNG,3026773215,190429 ",,20190524 ,GMF ,,,,,"['ND ', 'V ']",390746N0752758W ,"39.129444444444445,-75.4661111111111",,,,DIPOLE ,,['0 '],,DE ,DOVER ,,,['20 '],['DIPOLEARRY '],,,"['J1508772 ', 'I8977076 ', 'J0550596 ', 'J0479961 ', 'I9487709 ']",4 ,Y ,"['G,AN/TPX49 ']",A ,"I,DOD-S ",['R '],['V '],A ,['S401 '],,AIR OPERATIONS ,NAVAIDS ,['AIRPORT SURVEILLANCE RADAR '],"23 JUNE 2008 MEA-08-221 
RADAR BEACON RANGE/AZIMUTH VERIFICATION COORDINATED WITH FAA DON BRISTOL ",PB ,20290523 ,,,,,,,['J/F 12/03328/2 '],"['G,AN/TPX42 ']",,"['M018,N   ,190430,GODDARD,MIDAFC ']",T15 ,AFAMC 2007-1202 ,,,,,['.35-.55 '],['270-450 '],,,A ,,,,,,,,,,
190,UE ,N ,AF  180079 ,20180816 ,M2930-3070 ,,['LR '],['14M30P0N '],['W250 '],['82 '],,,20180816 ,USAF ,,DE ,DOVER ,390736N0752750W ,"39.126666666666665,-75.46388888888889",,,['1 '],['18 '],"RYLAN PHUNG,3026773215,180702 ",,20180817 ,FRRS ,20180817 ,,"2930.0, 3070.0",,"['R ', 'H ']",390736N0752750W ,"39.126666666666665,-75.46388888888889",,,,SLOTTDWVGD ,['LPA-A3 '],['28 '],['2 '],DE ,DOVER ,278 ,,['28 '],['SLOTTDWVGD '],,['2 '],['J1432837 '],3 ,Y ,"['C,KELSHARPEYE DTX-A1 ']",A ,"I,DOD-S ",['R '],['H '],A ,['E039 '],,SUSTAINING OPERATIONS ,NATURAL RESOURCES ,,"BIRDS AND TRAVEL PATHS. 
RADAR UNIT USED TO PREVENT BIRD STRIKES TO AIRCRAFT. USED TO DETECT ",KBO ,20230816 ,['AFAMC '],AFAMC ,AFAMC ,DOVER ,['436OSS '],,['J/F 12/10444 '],"['C,KELSHARPEYE DTX-A1 ']",['J/F 12/10444 '],"['M015,IRAC 39903/1,SPS-19345/1 ', 'M018,N   ,180724,GODDARD,MIDAFC ']",T08 ,AFAMC 18-0079 ,20180716 ,['E '],,TS ,['33 '],['2K '],RADAR PREVENTS AIRCRAFT BIRD STRIKES ON DOVER AFB RANGE ,,,RADAR ,,,,['26 '],['P '],['26 '],,,
